43,?,"HE, ou connection is not very good right now --"
43,?,"-- okay. Can you hear me?"
43,?,"Yes. That's much better. Wesee you now."
43,?,"> Pp F LY"
43,?,"Okay."
43,?,"Q_ We lost just a little bit of your answer. I know that you were responding to"
43,?,"my question, that I believe I heard you say that I did recommended that you"
43,?,"nonetheless take some action and allow the courts to sort it out. And I believe that I"
43,?,"heard you say that he encouraged you to just do it and let them -- let the --"
43,?,"A Yes. Just go ahead, just do it and let the courts -- I said: Seriously, with all"
43,?,"that we've talked about, really, what would you recommend that I would do?"
44,?,"And he said: I would just do it and let the courts sort it out."
44,?,"Isaid: We're not going to do that. I'm not going to take that."
44,?,"Q Understood. Just two other quick questions about that call, i"
44,?,"HE One, did SY represent himself to be representing President Trump"
44,?,"in -- when he spoke with you?"
44,?,"A Whether he did or not, I understood that he was one of Mr, Trump's"
44,?,"counsel, a team, a counsel, yes."
44,?,"Q_ Okay. Thank you."
44,?,"A I don't remember him saying ""I'm President Trump's lawyer,"" but he -- he"
44,?,"may have, but I totally understood him to be representing him -- representing the"
44,?,"President's position and the White House."
44,?,"Q- Okay. Thank you."
44,?,"And at any time either on this phone call with EM or in any of your other"
44,?,"discussions with folks representing or associated with President Trump, did any of them"
44,?,"ever raise the prospect of there already being a Trump slate of electors, that the electors"
44,?,"for Trump and Pence had, in fact, met in Arizona on December 14th and signed"
44,?,"documents purporting to represent the duly elected electors from Arizona?"
44,?,"A Is the question that in a conversation with EE or IJ or any of"
44,?,"them that that point came up, no."
44,?,"Q- Okay. Were --"
44,?,"A __ Itdidn't seem to be important. I knew about these things in the general"
44,?,"course of reporting and in the -- you know, learning -- going through this process in a very"
44,?,"heightened way, but, no, it was never mentioned to any particular end that I recall."
44,?,"Q_ Okay. And what was your assessment having learned that there"
44,?,"were -- that there was this slate of Trump-Pence electors who had met in Phoenix and,"
44,?,"SUBJECT TO PROTECTIVE ORDER SCO-00767598"
45,1,"you know, purported to cast votes to elect Trump and Pence in the electoral college, what"
45,2,"was your assessment of whether that was legal or appropriate?"
45,3,"A I thought it was totally foolish and -- but it falls right in line with some of the"
45,4,"activities that I've heard about in this State and other States. But that was"
45,5,"presumptuous and foolish, and I thought -- I didn't -- I did not support such a thing, that's"
45,6,"for sure."
45,7,"Q Understood. And is it fair to say that you did not think that they had any"
45,8,"legal effect?"
45,9,"A __ So far from it that it would be a charade. It wasacharadetome. Andit"
45,10,"was -- it just reinforced that the train gets rolling and it's like people don't realize they're"
45,11,"ona train and that they ought to be pulling the brakes or getting off this train, but it just"
45,12,"keeps right on rolling. So what's the next thing that we could do on our crazy train?"
45,13,"And I get it -- I get alittle flippant. I'msorry. I know this is -- I just think that"
45,14,"these things are -- it's almost juvenile our responses, that -- we elected an elector, yet I'm"
45,15,"going to just say: Hey, I think I'll be an elector, and I'll just head on down there and sign"
45,16,"up."
45,17,"None of them were even elected. Who would elect them? We didn't have an"
45,18,"election. It was just -- so how one might volunteer to take the place of duly elected"
45,19,"electors, I'm -- I wish it hadn't been that way. I wish that the original electors for Trump,"
45,20,"that's not the point. They were Mr. Biden's -- okay. It was -- it was foolish. It was"
45,21,"very foolish."
45,22,"Q Understood. Thankyou forthat. We appreciate your perspective."
45,23,"a"
45,24,"Q___I want to move to a separate -- or another phone conversation that you had,"
45,25,"HE, 21 that's a couple days later on January 6th. Did you get a call from"
45,?,"SUBJECT TO PROTECTIVE ORDER SCO-00767599"
46,1,"Q_ There was --"
46,2,"A We talked about it in fraud, and! said: No,no,no,no,no,no,no. There"
46,3,"is only one place that I think that the manner of electing electors was compromised, and"
46,4,"that was by the Federal judge who pushed the registration period into the voting periods,"
46,5,"and that's contrary to Arizona law, and that's contrary to the manner."
46,6,"But it was for 5 days, and before they could get it all stopped, I think it was almost"
46,7,"10 days. Within that period of time, I asked: Is there any way we can know"
46,8,"who -- who all was involved and how many, et cetera, et cetera."
46,9,"My initial recollection was that there were not enough registrations that one"
46,10,"might consider would vote for Trump or Mr. Biden enough to cover the gap."
46,11,"Q = Understood. I think you mentioned this earlier, and I just want to ask you if"
46,12,"you could provide a little bit more detail on it. And 1 don't mean to sort of dwell ona"
46,13,"situation that I'm sure was troubling for you, but you mentioned the fact of protesters"
46,14,"calling between election day and January 6th being quite active and harassing of you."
46,15,"Can you tell us a little bit about what that involved?"
46,16,"A Well, aside from the Capitol, because at the Capitol there was a constant"
46,17,"presence, including a guy that walks -- strolled into the Senate and stood up on the dais,"
46,18,"the QAnon Shaman dude. He was -- I was one of his favorite targets for his rhetoric at"
46,19,"the Capitol."
46,20,"But, when we came to my home, when people started showing up at my home"
46,21,"with bullhorns and with loud speakers and with panel trucks with videos on the side and"
46,22,"with a large military looking civilian vehicle and lines of cars honking and screaming and"
46,23,"then crowding at the end of my driveway, and I'll just say irritating, but it was a real pain"
46,24,"to all my neighbors. They'd come down and say, i lam -- I am so far different"
46,25,"from you than the man on the moon politically, I'm as liberal as you could ever be, but I"
46,?,"SUBJECT TO PROTECTIVE ORDER SCO-00767601"
47,1,"know you're not a pedophile,"" which was one of the things that they'd put up on their"
47,2,"video trucks as they went by."
47,3,"And this was -- I couldn't ever -- I never went out to interview them and say:"
47,4,"Now, exactly who sent you today?"
47,5,"But part of it was from a group called the Patriot Party of Arizona. They'd call"
47,6,"themselves that and have tried to become a separate party. ANN, he was"
47,7,"very active in agitating on social media and in person, et cetera. There were the"
47,8,"people -- different groups. I know that he specifically did that, but I -- again, I don't"
47,9,"know all of who came or why. I just know they came."
47,10,"And, ultimately, that went over a period of months with some regularity, you"
47,11,"know. I think there was nine times totally that they came, with the ninth time being"
47,12,"rather recent. But it was -- I have a whole different view. I have been in some"
47,13,"situations in my life, pretty tough. And they just seemed like unhinged, you know, the"
47,14,"screaming and the yelling and the loudspeakers broadcasting my perversions to the"
47,15,"neighborhood and that I was, you know, horrible, on the take, corrupt, all this."
47,16,"When they stopped, when actual people got out and started to come on my"
47,17,"property, I would say, ""Don't come on my property,"" you know, loudly. They kept"
47,18,"coming: Don't come on my property. Go back."
47,19,"And they never rushed the place. They did -- somebody did come in and cut my"
47,20,"Christmas lights, you know. Okay. That's pretty juvenile. And it wasn't like antifa."
47,21,"They were -- you know, might get a little more directed. But the police would always"
47,22,"come. Theyhad spotters. So, when they spotted the police, they would call, and"
47,23,"everybody would kind of flee like quail."
47,24,"And then -- but one -- at the end, there was a gentleman, a Three Percenter. He"
47,25,"had it on his T-shirt. It was on his car, and he had a pistol. And when! -- I was already"
47,?,"SUBJECT TO PROTECTIVE ORDER SCO-00767602"
48,?,"so close but not close enough, and so! got closer. I got closer, because if he pulled that"
48,?,"out, I had to be close enough to get onhim. I mean, why would I even have to think"
48,?,"that standing on my own property, but that's what I thought. And just vain, vile,"
48,?,"screaming at me and my neighbors."
48,?,"And so then one of them, a lady hit my neighbor with her car, and he flipped up"
48,?,"on the hood, and she just kept right on going. And, later on, she sent the police because"
48,?,"he damaged her car. We'd say: Well, that's cool. We --she came to you. That's"
48,?,"the lady that hit my neighbor, you know."
48,?,"It just was so -- it was -- and the cops would say: Did you ever feel threatened?"
48,?,"Isaid: Well, yeah."
48,?,"My wife said: Yeah, I did."
48,?,"And, at the same time, we had a daughter who was very, very ill and inside and"
48,?,"wondering what was all the noise and causing her disruption and angst. And the whole"
48,?,"thing was just -- it was very unsettling."
48,?,"I never felt like I was in imminent danger, per se, but in those situations all it takes"
48,?,"is one of them to think: I'm going to prove that I'm a great patriot and so I'm going to"
48,?,"pull out a gun and shoot this guy."
48,?,"I mean, those thoughts came to my mind because they have happened. And so"
48,?,"that's, you know -- it was unsettling."
48,?,"Q_ And has this continued, I mean, past January 2021?"
48,?,"A Oh, yeah. Oh, yeah."
48,?,"Q_ To this day?"
48,?,"A Well, none recently. The last one was a couple of months ago-ish. You"
48,?,"know, I don't -- I have a journal somewhere, but I don't have it with me. And it"
48,?,"broke -- it ebbed off for a while, but it just became less frequent. There is only nine in"
48,?,"SUBJECT TO PROTECTIVE ORDER SCO-00767603"
127,4,"SELECT COMMITTEE TO INVESTIGATE THE"
127,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
127,6,"U.S. HOUSE OF REPRESENTATIVES,"
127,7,"WASHINGTON, D.C."
127,11,"s INTERVIEWOF:"
127,15,"TUESDAY, MAY 17, 2022"
127,18,"Washington, D.C."
127,21,"The interview in the above matter was held via Webex, commencing at 10:23 a.m."
127,?,"SUBJECT TO PROTECTIVE ORDER SCO-00771567"
128,?,"Appearances:"
128,?,"For the SELECT COMMITTEE TO INVESTIGATE"
128,?,"THE JANUARY 6TH ATTACK ON THE U.S. CAPITOL:"
128,?,"ME SENIOR INVESTIGATIVE COUNSEL"
128,?,"SS I I) ESTIGATIVECOUNSEL"
128,?,"SI FV ANCIAL INVESTIGATOR"
128,?,"ES, PROFESSIONAL STAFF MEMBER"
128,?,"ME, I VESTIGATIVE COUNSEL"
128,?,"MS, CHIEF CLERK"
128,?,"SE, IVESTIGATIVE COUNSEL"
128,?,"SE, FINANCIAL INVESTIGATOR"
128,?,"MS, CHEF INVESTIGATIVE COUNSEL"
128,?,"ME, STAFF ASSOCIATE"
128,?,"MS, STAFF ASSOCIATE"
128,?,"£50."
128,?,"SUBJECT TO PROTECTIVE ORDER"
128,?,"SCO-00771568"
129,1,"Q_ Okay. Were you -- did you participate in any conversations with the"
129,2,"President about whether he should declare victory, whether he should that say he won"
129,3,"the election versus some other outcome?"
129,4,"A What do you mean by participate? Like I say that because in that big"
129,5,"meeting, those conversations were happening when they were discussing his remarks."
129,6,"We all know what his remarks were."
129,7,"Q_ Right."
129,8,"A __ And there were definitely conversations about that in that big meeting. I"
129,9,"don't think I ever weighed in other than giving an update on where we stood with respect"
129,10,"to the count."
129,11,"I don't think I ever said you should say this or you should say that or you shouldn't"
129,12,"say this or shouldn't say that. I don't think I ever weighed with respect to those"
129,13,"remarks, but went I present there when those conversations were being had, the answer"
129,14,"is yes."
129,15,"Q Just going back to, you know, I hear you saying you don't think you weighed"
129,16,"in about whether or not he should say that he had won the election, but in the course of"
129,17,"your providing an update on the status of counting and the status of the election, did you"
129,18,"tell the President that he had won?"
129,19,"A No. I wouldn't have said that."
129,20,"Q 9 Okay. What would you have said?"
129,21,"A I would have said we -- I would have told him the truth, which I always did,"
129,22,"which was at the time like, Hey, this still looks really good, like I don't know where this is"
129,23,"going to come out tomorrow, and I gave him the update that I just gave you: Georgia,"
129,24,"we hada lead. Pennsylvania, there was still way to many ballots outstanding. I"
129,25,"thought they called Arizona wrong. There were issues with the absentee ballots in"
129,?,"SUBJECT TO PROTECTIVE ORDER SCO-00771611"
130,?,"Wisconsin that we needed to deal and would deal with."
130,?,"So it was still open. It was an open question."
130,?,"Q_ Okay. Open question as to the outcome?"
130,?,"A What I would have said is, you know, I don't think this thing is over by a long"
130,?,"shot. I would have said that to him, something along those lines. I don't remember"
130,?,"the specific words that I used, but that's what I would have said."
130,?,"Q_ Okay. So for the rest of the conversation, even if you weren't asked or"
130,?,"didn't actually weigh in about what he should say, but in the rest of that group"
130,?,"conversation, did anyone advocate for a different position than what would be the"
130,?,"natural implication of what you just said, which is that -- like you just told us, that it's not"
130,?,"over by a long shot yet?"
130,?,"Were there other voices advocating that it was over?"
130,?,"A I don't remember that. Everyone would have looked to me or to BB."
130,?,"Frankly, they would have looked to if he didn't go ahead and get COVID that night,"
130,?,"but they would have looked to us to say what the status of the race was, and I don't think"
130,?,"there was any daylight between what Hi and I thought about where the race was at that"
130,?,"moment."
130,?,"Q_ Gotit. So is it fair to say that you don't remember anyone giving an"
130,?,"assessment or advice to the President that was different than what you and your"
130,?,"colleagues viewed, which was that it was still possible to win, but it was still tight and the"
130,?,"election was not over yet?"
130,?,"A I don't think anyone --no. No one would have said that. They would"
130,?,"have gotten an earful from me and I - because nobody in that room was from the"
130,?,"political department or the field department to count votes. Noonehadaccess. They"
130,?,"could talk to them, but no one was talking on a regular basis our data analytics team."
130,?,"SUBJECT TO PROTECTIVE ORDER SCO-00771612"
131,1,"So we were the ones everyone would have looked to, and if someone had said,"
131,2,"Well, no, or they disagreed, it would have turned into some kind of argument, because"
131,3,"we would have said, No, you're all wet, like what are you talking about."
131,4,"I don't remember that happening. So! don't think anyone gave a different"
131,5,"assessment of the election at that point."
131,6,"Q- Okay. Thanks. So did you observe any other, even if you didn't"
131,7,"participate, but did you observe any other conversation that night before the President's"
131,8,"remarks about what he should say about the outcome of the election?"
131,9,"A So I'm sure I did observe it, okay, in terms of what was spoken, what was"
131,10,"said. I also don't remember what that was and the likelihood is because my job at that"
131,11,"moment was to give an assessment of the politics of it. I never weighed in on speeches."
131,12,"I rarely weighed in on speeches, because that wasn't my bailiwick."
131,13,"So was! there? Was! present when they were talking about the wordsmithing"
131,14,"of a document and what he should say? Yes. Dol remember what was said? No,"
131,15,"and I probably don't remember because, ""A"", it was a long time ago and, ""B"", I was"
131,16,"probably on my phone, looking at numbers, doing something else."
131,17,"I just didn't -- that wasn't my area."
131,18,"Q Understood. Dol remember who, if anyone, advocated for the President"
131,19,"to say he had won the election?"
131,20,"A I don't remember specifically."
131,21,"Q Okay. Did you later come to learn who had, if anyone?"
131,22,"A No. 1! don't remember, period, who, if anybody, advocated that the"
131,23,"President say those things."
131,24,"Q_ Okay. did want to follow up on one other thing. You said that you got"
131,25,"on the phone with the team in Pennsylvania. Who, in particular, did you speak to in"
131,?,"SUBJECT TO PROTECTIVE ORDER SCO-00771613"
161,4,"SELECT COMMITTEE TO INVESTIGATE THE"
161,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
161,6,"U.S. HOUSE OF REPRESENTATIVES,"
161,7,"WASHINGTON, D.C."
161,11,"INTERVIEW OF: i"
161,15,"Monday, November 28, 2022"
161,17,"Washington, D.C."
161,20,"The interview in the above matter was held in room 5480, O'Neill House Office"
161,21,"Building, commencing at 10:17 a.m."
161,22,"Present: Representatives Schiff, Lofgren, and Raskin."
161,?,"SUBJECT TO PROTECTIVE ORDER SCO-00772542"
162,?,"patient, but you're up, so --"
162,?,"Q__ That conversation you just recounted in the wee hours of November 4th,"
162,?,"was that before the President publicly went out and gave his election night, I guess, next"
162,?,"morning speech --"
162,?,"A __ It was after that."
162,?,"Q __ It was after that?"
162,?,"A Yes."
162,?,"Q_ Okay. And how did he respond to your comments about that, that we"
162,?,"need to be patient?"
162,?,"A Frankly, he was skeptical. He sort of felt something I didn't. I thought he"
162,?,"would win Pennsylvania based on the 700,000-plus margin he had at that moment. And"
162,?,"he just -- he felt he wouldn't. He was --"
162,?,"Q_ He was skeptical, meaning he might lose Pennsylvania?"
162,?,"A Yes, and other States."
162,?,"Q_ Okay. What other States was he afraid he might lose at that point on --"
162,?,"A Well, I mean, we were told that Arizona was called and Governor was"
162,?,"calling and saying he didn't think so, [J popped up and said, That's BS."
162,?,"There's no way they should've called that yet. I think was off talking to [J"
162,?,"HE © someone. _I was asking the Fox hosts what was going on, you know, what"
162,?,"do you see, because nobody else called it. Fox and the AP called Arizona for Donald"
162,?,"Trump and the others hadn't, days later had not."
162,?,"Lots of networks that did not want him to run again -- CNN, ABC, NBC, CBS, New"
162,?,"York Times, none of them had called -- they hadn't called the race -- they hadn't called"
162,?,"Arizona for either Biden or Trump."
162,?,"So -- and we knew as we -- turns out we know in 2022, Arizona just -- they've got"
162,?,"SUBJECT TO PROTECTIVE ORDER SCO-00772610"
167,4,"SELECT COMMITTEE TO INVESTIGATE THE"
167,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
167,?,"- 6 U.S. HOUSE OF REPRESENTATIVES,"
167,7,"WASHINGTON, D.C."
167,?,"il INTERVIEW OF: A WHITE HOUSE EMPLOYEE"
167,15,"Friday, June 10,. 2022"
167,17,"Washington, D.C."
167,20,"The interview in the above matter was held via Zoom,"
167,21,"commencing at 2:04 p.m. :"
167,?,"SUBJECT TO PROTECTIVE ORDER SCO-00783547"
168,1,"Appearances:"
168,4,"For the SELECT COMMITTEE TO INVESTIGATE"
168,5,"THE JANUARY 6TH ATTACK ON THE U.S. CAPITOL:"
168,7,"GE. cet0R nvesticaTive COUNSEL"
168,?,"SUBJECT TO PROTECTIVE ORDER SCO-00783548"
169,?,"re"
169,2,"s"
169,?,"seems Like you have a memory of this."
169,?,"A It's just -- I mean, it's -- I mean, sometimes I"
169,?,"just don't know how to deal with my emotions. But I just"
169,?,"remember him coming back in, and this is me telling him about"
169,?,"his speech was cut off. Because he asked me did I get it all"
169,?,"on TV, and this is me explaining to him that it was cut off"
169,?,"there close at the end and what was happening. And that's"
169,?,"pretty much the face I got the whole time, and it was kind of"
169,?,"Like he told me, Really? And I was, like, Yes, sir"
169,?,"Q And you were telling him the speech was cut off at"
169,?,"the end. Do you know why it was cut off?"
169,?,"A Because it jumped to what was. happening down at the"
169,?,"Capitol."
169,?,"Q So when the President came back in this moment --"
169,?,"this is time stamped 1:21 -- you were telling him that his"
169,?,"speech was cut off and the recording because the coverage"
169,?,"jumped to what was happening at the Capitol. Is that right?"
169,?,"A Yes, sir,"
169,?,"Q What was his reaction to that when he found out?"
169,?,"Did he ask any questions, like what's going on at the"
169,?,"Capitot?"
169,?,"A He -- so, yeah. It was -- I mean, it was -- I"
169,?,"don't know like the direct quotes. I can just pretty much,"
169,?,"like, it was, Sir, they cut. it off because they're rioting"
169,?,"down at the Capitol. And he was, Like, What do you mean? If"
169,?,"SUBJECT TO PROTECTIVE ORDER"
169,?,"SCO-00783583"
170,1,"said, It's, like, they're rioting down there at the Capitol."
170,2,"And he was, like, Oh, really? And then he was like, ALl ,"
170,3,"right, let's go see."
170,4,"And then we walked back to the back. I'm taking off his"
170,5,"outer coat that he's wearing right now, and I get the TV,"
170,6,"like, ready for him, and hand him over the remote, and he"
170,?,"Z starts watching it. And I stepped out to get him a Diet"
170,8,"Coke, come back in, and that's pretty much it for me as he's"
170,9,"“watching it and, like, seeing it for himself."
170,10,". Q Okay. When you said you walked to the back, did"
170,?,"‘1 you know mean walked to the Oval Dining Room?"
170,12,". A Correct. ‘"
170,13,"Q Is that where the President set up for the"
170,14,"afternoon? And set up may not be the best term, but is that"
170,15,"where he's kind of stationed himself?"
170,16,"A- Typically that's -- a lot of times he's in that"
170,17,"back dining room a lot."
170,18,"Q So you set up the TV. Did you set it up for him to"
170,19,"watch his speech or watch live coverage of what was happening"
170,20,"at the Capitol? :"
170,?,"pal A I have it usually set to the beginning of his"
170,22,"speech."
170,23,"Q And do you know whether, in fact, that's what he"
170,24,"started watching, or was he watching the events at the"
170,25,"Capitol?"
170,?,"SUBJECT TO PROTECTIVE ORDER SCO-00783584"
171,4,"SELECT COMMITTEE TO INVESTIGATE THE"
171,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
171,6,"U.S. HOUSE OF REPRESENTATIVES,"
171,7,"WASHINGTON, D.C."
171,11,"INTERVIEW OF: [ji"
171,15,"Tuesday, May 31, 2022"
171,17,"Washington, D.C."
171,20,"The interview in the above matter was held in Room 4480, O'Neill House Office"
171,21,"Building, commencing at 4:59 p.m."
171,22,"Present: Representative Schiff."
171,?,"SUBJECT TO PROTECTIVE ORDER SCO-00783640"
172,1,"I had to move out of my house because the FBI said it wasn't safe. Strangers"
172,2,"came by my home the week of January 6th. One person told me I had 48 hours to give"
172,3,"them some sort of statement to avoid going to jail -- to admit to something I never did."
172,4,"They tried to force their way into my mom's house to do a citizens’ arrest on"
172,5,"HM and me. Friends and members of my community were afraid to even be"
172,6,"associated with me because they didn't want to get caught up in the harassment."
172,7,"There is nowhere I feel safe -- nowhere."
172,8,"Do you know how it feels to have the President of the United States to target you?"
172,9,"The President of the United States is supposed to represent every American, not to target"
172,10,"one. But he targeted me, (, a small-business owner, a mother, a proud"
172,11,"American citizen who stood up to help Fulton County run an election in the middle of the"
172,12,"pandemic. He said my name 18 times -- 18 times -- to the Georgia secretary of state,"
172,13,"accusing me of election fraud."
172,14,"The President of the United States made up lies about two ordinary Americans for"
172,15,"his own personal gain. Then he and he allies like { and those in the media"
172,16,"who repeat whatever they say spoon fed us as enemies and villains to their mob. They"
172,17,"said we were like drug dealers passing out ballots. Targeted American election workers"
172,18,"as a prop in the ""big lie."""
172,19,"And, lo and behold, when someone as powerful as the President of the United"
172,20,"States eggs on a mob, that mob will come. They came for us with their cruelty, their"
172,21,"threats, their racism, and their hats. They haven't stopped even today."
172,22,"Number 45 and his crew have destroyed our lives. So! won't call Number 45 by"
172,23,"hisname. He and his allies took my name, so I won't utter his."
172,24,"This isn't political for me. This is about truth and decency. I'm here today for"
172,25,"more than myself and my daughter. I hope that by me telling my story that you all can"
172,?,"SUBJECT TO PROTECTIVE ORDER SCO-00783647"
181,4,"SELECT COMMITTEE TO INVESTIGATE THE"
181,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
181,6,"U.S. HOUSE OF REPRESENTATIVES,"
181,7,"WASHINGTON, D.C."
181,11,"INTERVIEW OF: iy"
181,15,"Wednesday, May 18, 2022"
181,17,"Washington, D.C."
181,20,"The interview in the above matter was held via Webex, commencing at 2:02 p.m."
181,21,"Present: Representatives Aguilar and Cheney."
181,?,"SUBJECT TO PROTECTIVE ORDER SCO-00786657"
182,1,"A I don't know. Ireallydon't know. Again, I wish people could understand"
182,?,"BS"
182,?,"what that scene looked like. It was -- the residence isn't huge, and so there were"
182,3,"probably 15 to 20 people surrounding this man who has papers. _I don't know what was"
182,4,"onthe papers. He's throwing them around. He's yelling. Everyone's talking over"
182,5,"each other. You just couldn't -- you couldn't tell."
182,6,"Q_ Yeah. Do you recall anyone suggesting that he should declare victory or say"
182,7,"that the election was stolen?"
182,8,"A Not at that point, until we went downstairs, but not up in the residence."
182,9,"Q_ Okay. So when you went downstairs from the residence, did you have a"
182,10,"clear sense as to what he might say, or was that still up in the air?"
182,11,"A No. No,!hadnoidea. She hadnoidea. We got -- it was time to go."
182,12,"They went into the elevator. The White House elevator, from the residence to"
182,13,"downstairs, isn't big. So it was --I don't even know. I know it was the President, the"
182,14,"First Lady, maybe a couple of the kids, and an agent. And then the rest of us, which,"
182,15,"again, was probably 15 people, all ran down the stairs to get to the Green Room."
182,16,"By the time I made it into the Green Room he was once again surrounded, but"
182,17,"now you've got i! ZN was in there, EY was in there."
182,18,"There were more people in there adding their 10 cents."
182,19,"Q__ People that had not been upstairs but were now in the Green Room?"
182,20,"A __ That is correct."
182,21,"Q How about , was he either place?"
182,22,"A He was in the -- that I saw -- he was definitely in the Green Room. I don't"
182,23,"remember seeing him in the residence, but he could've been."
182,24,"Q_ Do you remember him giving the President any advice about what he should"
182,25,"say?"
182,?,"SUBJECT TO PROTECTIVE ORDER SCO-00786679"
183,1,"A No. And, in fact, it's interesting because the one person who was the"
183,2,"loudest was SM, and he kept saying very loudly, you go out there and tell"
183,3,"them it was stolen, go out there and say it was stolen."
183,4,"Q___ Did others agree with NM, in your observation, when he said that to"
183,5,"the President?"
183,6,"A No. At that time, SS and even and I believe Ij"
183,7,"and i, also fend i were all, like, whoa, whoa, whoa, just let's go out and say,"
183,8,"there's still time, we need to do this count, we'll see you in the morning."
183,9,"You know, nobody ever said, go concede, but there were definitely differing"
183,10,"Opinions on if you say it was stolen or if you say we'll see you in the morning."
183,11,"Q__ Soit sounds like EE was saying, say it was stolen --"
183,12,"A Yes."
183,13,"Q__ --and everybody else was on the other side, saying, hey, no, it's too early,"
183,14,"we have votes to count, we'll see you in the morning, something like that."
183,15,"A Yeah, yeah. Something around -- yes."
183,16,"Q__ The consensus was different from what J was advising?"
183,17,"A Yes."
183,18,"Q__ Did the President make a decision right there in the Green Room, or did you"
183,19,"still not know until he took the stage what he was going to say?"
183,20,"A No one knew until he took the stage."
183,21,"Q_ How did he react to the various different advice he was getting in the --"
183,22,"A I mean, he just listened. He just -- I mean, that was his way, when anybody"
183,23,"did this, because he did enjoy this kind of thing. With a lot of people around, he would"
183,24,"just look at people and listen and nod."
183,25,"Q_ Allright. And do you remember -- I'm going back to EE -- whether"
183,?,"SUBJECT TO PROTECTIVE ORDER SCO-00786680"
191,4,"SELECT COMMITTEE TO INVESTIGATE THE"
191,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
191,6,"U.S. HOUSE OF REPRESENTATIVES,"
191,7,"WASHINGTON, D.C."
191,11,"—-«dDEPOSITIONOF: a’"
191,15,"Tuesday, April 12, 2022"
191,17,"Washington, D.C."
191,20,"The deposition in the above matter was held via Webex, commencing at 10:02"
191,21,"am."
191,?,"SUBJECT TO PROTECTIVE ORDER SCO-00787680"
192,1,"A __ The two processes were slightly different. The White House Counsel"
192,2,"advised that, on political speeches, to minimize, you know, writing them on your work"
192,3,"computer. And so, you know, we would -- on political speeches, initial drafts would be"
192,4,"done on personal laptops, and then, as we got to the speech day, those would then go"
192,5,"onto the official system. And so that would be an example of a different process."
192,6,"Q___ But other than that, mostly the same?"
192,7,"A Well, the -- and on political speeches, it was pretty clear, as a rule of thumb,"
192,8,"that, you know, you would -- that the political people would only be working on them."
192,9,"The fact-checkers could check the facts, but political people -- only political people"
192,10,"worked on the political speeches."
192,11,"Q_ And that would mean yourself or in your political role versus your"
192,12,"official White House role?"
192,13,"A Yeah, people who had a commission."
192,14,"Q_ Understood. Thank you."
192,15,"So would you consider -- just fast-forwarding a second, the speech that President"
192,16,"Trump delivered on the Ellipse on January 6th, would you consider that to be a political"
192,17,"speech?"
192,18,"A You know, at the time, I don't have a recollection of whether that was -- I"
192,19,"don't recall anybody specifically saying to us, this is this versus this."
192,20,"The -- you know, I know afterward that the White House -- I forget the name of"
192,21,"the White House component, but the one that does the transcriptions sent out a text of"
192,22,"that speech, and it was styled ""internal transcript."" And my recollection is internal"
192,23,"transcripts were political speeches."
192,24,"Q_ And you said no one told you that it was one or the other, to paraphrase"
192,25,"you. Was that uncommon, for no one to give a direction about whether a speech would"
192,?,"SUBJECT TO PROTECTIVE ORDER SCO-00787700"
193,1,"be political or official?"
193,2,"A Well, the political speeches, the rally speeches, were very -- you know, we"
193,3,"knew that, speeches of speech. And this one, it just -- we just didn't know. We didn't"
193,4,"know which one it was. I don't recall a clear direction one way or the other. I do recall"
193,5,"that there was a question about it, but -- yeah."
193,6,"Q Do you recall who raised the question?"
193,7,"A (thin and t did. I think J raised the question and was going to try"
193,8,"to find out. And I think -- you know, I believe we played it safe, if you will, by doing the"
193,9,"initial draft on personal computers."
193,10,"Q_ And you mentioned that rallies, as a general matter, for you were kind of"
193,11,"obviously political. Why wasn't the Ellipse rally one of those same obviously political"
193,12,"speeches?"
193,13,"A It just wasn't clear. I don't recall, but, you know, it just -- because it wasn't"
193,14,"organized by -- at least I don't recall it being organized by the President's campaign. I"
193,15,"think it was an outside group that had put it together and was asking the President to"
193,16,"speak there."
193,17,"Q_ Sowere there ever times that the President spoke in his official capacity at"
193,18,"events organized by outside political organizations?"
193,19,"A Outside organizations? Yeah, the President has -- if I understand the"
193,20,"question correctly -- can you restate the question?"
193,21,"Q_ Yeah. I'll restate the question. Were there times when, in his official"
193,22,"capacity, you drafted a speech for the President where he was speaking at an event"
193,23,"organized by an outside political organization?"
193,24,"A I mean -- and ""political,"" do you mean also, like, advocacy organization? I"
193,25,"mean, I don't know the nature of the --"
193,?,"SUBJECT TO PROTECTIVE ORDER SCO-00787701"
262,4,"SELECT COMMITTEE TO INVESTIGATE THE"
262,5,"JANUARY 6TH ATTACK ON THE U.S. CAPITOL,"
262,6,"U.S. HOUSE OF REPRESENTATIVES,"
262,7,"WASHINGTON, D.C."
262,11,"DEPOSITION OF: iy"
262,15,"Wednesday, March 30, 2022"
262,17,"Washington, D.C."
262,20,"The deposition in the above matter was held in room 4480 O'Neill House Office"
262,21,"Building, commencing at 10:06 a.m."
262,22,"Present: Representatives Aguilar and Cheney."
